# process with pid = 2743, launched at 2019-07-01 19:00:31.462380
# <j2> <train_ratio> <test_loss> <test_loss_err> <test_accuracy> <test_accuracy_err> <train_loss> <train_loss_err> <train_accuracy> <train_accuracy_err> <rest_loss> <rest_loss_err> <rest_accuracy> <rest_accuracy_err> <resampled_loss> <resampled_loss_err> <resampled_accuracy> <resampled_accuracy_err> <total_overlap> <total_overlap_err> <rest_overlap> <rest_overlap_err> <total_expr> <total_acc> 
0.600 0.050 3.1672086318e-01 2.5609372396e-02 8.6110854304e-01 1.2985055587e-02 3.8187906456e-02 2.4159713723e-02 9.9166666667e-01 1.1785113020e-02 3.4044698321e-01 2.7907955961e-02 8.5031476469e-01 1.3900427967e-02 2.0128385226e-01 2.1800176165e-02 9.1486203972e-01 9.6673664541e-03 5.6154227194e-01 1.4314999917e-02 3.8774584294e-01 1.9208907460e-02 6.8994544446e-02 9.7500000000e-01
0.600 0.060 2.9925769567e-01 1.0536016752e-02 8.6972492897e-01 7.1273087672e-03 5.4784987122e-02 1.0828986508e-02 9.8958333333e-01 7.3656956374e-03 3.1896774427e-01 1.2840883212e-02 8.6159983198e-01 8.0857927242e-03 1.8742577235e-01 1.1614581038e-02 9.2170881382e-01 6.7307953386e-03 5.8317318610e-01 1.0246856555e-02 3.9994346092e-01 1.0834945603e-02 6.2073893845e-02 9.9218750000e-01
0.600 0.070 3.0539551377e-01 1.2190754815e-02 8.6732121616e-01 7.7036998520e-03 6.0095397135e-02 6.1661101335e-03 9.8697916667e-01 3.6828478187e-03 3.2229586451e-01 1.1071270940e-02 8.5988261986e-01 6.9455714190e-03 1.9056288401e-01 9.0052815886e-03 9.2112320889e-01 5.5234962489e-03 6.0148355870e-01 1.0000708945e-02 4.0225651006e-01 1.0830886350e-02 6.8745791912e-02 9.8437500000e-01
0.600 0.080 3.3686024944e-01 4.1872131207e-03 8.4550906323e-01 3.1008409188e-03 2.3339328046e-02 1.9588262226e-03 1.0000000000e+00 0.0000000000e+00 3.5333365056e-01 4.0339994913e-03 8.3636087693e-01 2.4296921295e-03 2.1737752855e-01 3.7192859246e-03 9.0505026225e-01 1.6414512019e-03 5.7551695645e-01 6.8912713521e-03 3.6610846078e-01 3.8831293372e-03 2.4079894647e-02 1.0000000000e+00
0.600 0.090 3.3763642609e-01 7.8268066848e-03 8.4586653847e-01 3.6013709434e-03 7.3688199744e-02 6.3562629781e-03 9.8717730978e-01 9.3344684199e-03 3.5231381609e-01 8.1557468769e-03 8.3911709325e-01 5.1159357002e-03 2.1697910130e-01 7.2795743755e-03 9.0611363580e-01 3.7998644843e-03 5.8920479302e-01 5.9561506387e-03 3.7743860734e-01 3.8996903032e-03 8.1027932465e-02 9.7826086957e-01
0.600 0.100 3.1711690873e-01 6.6467388012e-03 8.5801915574e-01 4.3514901163e-03 6.7218370736e-02 1.0296779686e-02 9.8437500000e-01 9.5683193077e-03 3.3195659398e-01 9.6952834028e-03 8.5020376387e-01 6.1193589079e-03 2.0227197185e-01 9.8511038605e-03 9.1386881693e-01 5.4111852014e-03 6.1694115595e-01 9.3517519377e-03 3.9890477798e-01 7.5307636565e-03 7.3053896427e-02 9.7656250000e-01
0.600 0.200 3.7301923335e-01 1.4581045727e-02 8.2687720726e-01 7.1224450037e-03 8.0008397810e-02 1.6344541445e-02 9.9023437500e-01 6.4777827937e-03 3.8254305510e-01 1.2460978519e-02 8.2195691468e-01 7.2953171096e-03 2.3954022676e-01 1.1642004864e-02 8.9492789799e-01 6.3046204477e-03 6.5585291125e-01 7.2046397500e-03 3.7718430396e-01 9.0507271515e-03 1.0645785928e-01 1.0000000000e+00
0.600 0.300 4.2362932116e-01 1.3400166675e-02 7.9299872418e-01 8.9684638175e-03 1.2187634408e-01 5.6304349300e-03 9.7070312500e-01 6.4777827937e-03 4.3524257491e-01 1.2644158991e-02 7.8769541620e-01 8.6033756485e-03 2.7780164033e-01 9.4376891300e-03 8.7263096196e-01 5.4313029862e-03 6.6784411535e-01 6.5111043531e-03 3.3803835526e-01 1.3439170462e-02 1.7378112674e-01 9.1406250000e-01
0.600 0.400 4.8621109873e-01 3.4273867650e-02 7.4984745669e-01 2.9598027784e-02 1.5726935118e-01 3.7173199472e-02 9.4921875000e-01 2.8437929255e-02 4.9375665278e-01 3.4744957109e-02 7.4711252157e-01 2.9772459005e-02 3.2380138338e-01 4.0118008238e-02 8.4473615603e-01 2.6967367202e-02 6.6081038635e-01 4.9260309611e-02 3.0201171600e-01 4.6021579703e-02 1.7435149848e-01 9.3750000000e-01
0.600 0.500 5.4626415670e-01 9.0506951933e-03 7.0506906052e-01 8.2049213348e-03 1.7328872159e-01 3.0691496800e-02 9.4642857143e-01 3.0929478707e-02 5.5173090770e-01 1.0040982970e-02 7.0105695704e-01 9.3970101981e-03 3.8571660221e-01 1.2842139953e-02 8.0577322462e-01 9.8702459588e-03 6.3234556382e-01 1.6909732614e-02 2.4918384184e-01 1.0910231127e-02 6.8386411667e-01 6.2500000000e-01
0.600 0.600 5.6916646659e-01 1.7330515235e-02 6.9380859050e-01 1.9779982777e-02 2.3625901714e-01 2.6780176058e-02 9.0820312500e-01 1.1554843326e-02 5.7695587609e-01 1.6317513930e-02 6.8949280612e-01 1.9012567710e-02 3.9321558177e-01 2.5445734414e-02 8.0401761116e-01 1.9348377693e-02 6.4715915835e-01 3.8475854059e-02 2.4422017734e-01 2.5068381897e-02 2.7573996782e-01 8.7500000000e-01
# process with pid = 38295, launched at 2019-07-03 17:55:21.040997
# <j2> <train_ratio> <test_loss> <test_loss_err> <test_accuracy> <test_accuracy_err> <train_loss> <train_loss_err> <train_accuracy> <train_accuracy_err> <rest_loss> <rest_loss_err> <rest_accuracy> <rest_accuracy_err> <resampled_loss> <resampled_loss_err> <resampled_accuracy> <resampled_accuracy_err> <total_overlap> <total_overlap_err> <rest_overlap> <rest_overlap_err> <total_expr> <total_acc> 
1.000 0.00100 6.9430531561e-01 3.5932814805e-04 4.9930662130e-01 1.5279244579e-03 3.8650969975e-02 8.1864667295e-03 1.0000000000e+00 0.0000000000e+00 6.9412207725e-01 1.8367991891e-04 5.0124930022e-01 6.5826119836e-04 6.9447731972e-01 6.9756465158e-04 4.9630177515e-01 3.9572734022e-03 8.2207081673e-04 4.7716486565e-04 6.8466043493e-04 3.2910924263e-04 4.0025483817e-02 1.0000000000e+00
1.000 0.00200 6.9432739913e-01 4.4721659179e-04 4.9841909657e-01 1.8450302013e-03 1.1692539603e-01 1.5378078781e-02 9.9023437500e-01 1.2807497118e-02 6.9422690688e-01 2.2623474617e-04 4.9956053985e-01 5.9891462546e-04 6.9362694025e-01 4.7197164439e-04 5.0633321006e-01 1.9672635753e-03 4.7373278394e-04 6.0995923394e-04 5.1303874032e-04 3.6059567227e-04 1.1238324642e-01 1.0000000000e+00
1.000 0.00300 6.9412547350e-01 2.0301110573e-04 4.9801231441e-01 1.2470197319e-03 2.0267392695e-01 1.3069900825e-02 9.5247395833e-01 1.4308112614e-02 6.9397168774e-01 1.6520973395e-04 4.9981873368e-01 1.2938128127e-03 6.9353336096e-01 4.2835333823e-04 5.0613288955e-01 4.3114025589e-03 2.8705352738e-04 2.7444810693e-04 2.3507729282e-04 2.0583546838e-04 1.8459501863e-01 9.6875000000e-01
1.000 0.00030 6.9493710995e-01 7.7501629558e-04 5.0011094059e-01 1.5511032786e-03 1.0397373466e-02 1.8866726211e-03 1.0000000000e+00 0.0000000000e+00 6.9497418954e-01 8.3366616840e-04 4.9891756451e-01 4.7140647651e-04 6.9377321005e-01 2.1906703729e-03 5.1479654747e-01 1.7535712273e-02 1.4763149127e-03 8.0149206444e-04 2.1427283949e-03 4.2726652856e-04 1.0142675601e-02 1.0000000000e+00
1.000 0.00000 6.9549065828e-01 1.2663077497e-03 4.9965793318e-01 1.2479104359e-03 1.1982768774e-03 7.6617167357e-05 1.0000000000e+00 0.0000000000e+00 6.9553770554e-01 1.2703391539e-03 5.0000611132e-01 1.5930667522e-03 7.0551593602e-01 2.2727309168e-02 5.0000000000e-01 2.9315098499e-01 1.8679335120e-03 7.7592772097e-04 2.5723149136e-03 8.4610740586e-04 1.0436177254e-03 1.0000000000e+00
1.000 0.00000 6.9737018645e-01 3.9803935905e-03 4.9945916462e-01 8.4776396130e-04 8.2838535309e-04 8.2521505966e-05 1.0000000000e+00 0.0000000000e+00 6.9710463703e-01 3.7968130027e-03 5.0105835598e-01 1.5959387954e-03 6.5548443794e-01 5.7570783373e-02 5.0000000000e-01 5.0000000000e-01 2.1405915703e-03 7.0414336996e-04 2.8996736836e-03 6.4316582689e-04 2.7370452881e-04 1.0000000000e+00
1.000 0.00900 6.9382059574e-01 1.6851576606e-04 4.9732818076e-01 2.1249540125e-03 2.7171322331e-01 4.4744493205e-02 9.1176470588e-01 6.5766705221e-02 6.9380951872e-01 1.6180104030e-04 4.9910139829e-01 1.1418171795e-03 6.9362843037e-01 2.5503995542e-04 5.0103751490e-01 2.0207976956e-03 7.8311019026e-04 4.5994712082e-04 6.1587550821e-04 2.1206910841e-04 3.1158238649e-01 8.8235294118e-01
1.000 0.01000 6.9384522736e-01 1.3912107388e-04 4.9663942459e-01 1.6880951138e-03 3.6170614511e-01 2.4337754332e-02 8.9705882353e-01 3.2883352610e-02 6.9373257216e-01 7.3215510872e-05 4.9853880446e-01 6.6844938541e-04 6.9363084435e-01 9.7006943917e-05 4.9914022631e-01 2.2660892202e-03 2.4454872567e-05 2.1679637459e-04 1.0727327459e-04 2.8265507907e-04 3.7583759427e-01 9.1176470588e-01
1.000 0.02000 6.9366101921e-01 6.2318977472e-05 4.9707394190e-01 1.1847648780e-03 4.3126054108e-01 4.3429059345e-02 8.1445312500e-01 3.3772688410e-02 6.9365920078e-01 4.9613714010e-05 4.9830692843e-01 6.4877645470e-04 6.9335965812e-01 1.0442196539e-04 5.0149307546e-01 1.0886707966e-03 1.1848373430e-03 5.7236125522e-04 4.6161629638e-04 4.2282893306e-04 4.8036241531e-01 8.2812500000e-01
1.000 0.04000 5.3314335644e-01 2.8124370966e-02 7.3982120075e-01 1.4983817178e-02 1.8531531328e-02 6.3741815991e-03 1.0000000000e+00 0.0000000000e+00 5.7403578420e-01 2.2117443480e-02 7.1892683054e-01 1.3270607268e-02 3.5163234919e-01 2.3468148383e-02 8.3755061664e-01 1.1810373147e-02 2.6405378306e-01 1.5176968281e-02 1.1935998432e-01 1.1225633595e-02 6.5214186907e-02 1.0000000000e+00
1.000 0.06000 4.8987478018e-01 3.9184967941e-03 7.6293844646e-01 5.0461203262e-03 1.2890287861e-01 1.0354093726e-02 9.6289062500e-01 8.5134744991e-03 5.1660755127e-01 4.6607619569e-03 7.4680792462e-01 4.9936165990e-03 3.0712538958e-01 6.0172391656e-03 8.5787893916e-01 4.5684930663e-03 3.2749055267e-01 6.7309865330e-03 1.4824156408e-01 4.7251282616e-03 1.2654569745e-01 9.6093750000e-01
# process with pid = 22197, launched at 2019-07-05 18:26:35.712775
# <j2> <train_ratio> <test_loss> <test_loss_err> <test_accuracy> <test_accuracy_err> <train_loss> <train_loss_err> <train_accuracy> <train_accuracy_err> <rest_loss> <rest_loss_err> <rest_accuracy> <rest_accuracy_err> <resampled_loss> <resampled_loss_err> <resampled_accuracy> <resampled_accuracy_err> <total_overlap> <total_overlap_err> <rest_overlap> <rest_overlap_err> <total_expr> <total_acc> 
0.600 0.0041 6.9395647446e-01 1.1933674886e-04 4.9673033424e-01 1.2218708299e-03 4.4038273891e-01 2.0646035322e-02 8.3593750000e-01 1.6876928902e-02 6.9370186022e-01 4.1566921665e-05 4.9961949847e-01 4.5037022359e-04 6.9347530603e-01 2.5547446798e-04 5.0172875139e-01 2.9516044656e-03 -6.3517974157e-04 9.6150405090e-04 -2.2680805005e-04 6.2411679928e-04 4.2323011160e-01 8.4375000000e-01
0.600 0.0043 6.9400133689e-01 1.4237880271e-04 4.9851771043e-01 8.3544877633e-04 4.2329272628e-01 2.3784608947e-02 8.5156250000e-01 1.9136638615e-02 6.9402982560e-01 2.5382721243e-04 4.9904514166e-01 8.1210619105e-04 6.9365721941e-01 2.9519150028e-04 5.0166265337e-01 3.8984246893e-03 5.8548607767e-04 1.0695284561e-03 5.2635988483e-04 6.3549824569e-04 4.4718617201e-01 8.5156250000e-01
0.600 0.0045 6.9377545516e-01 7.0023600497e-05 4.9865946785e-01 1.5014597600e-03 2.9814213514e-01 8.5870979071e-03 9.6296296296e-01 5.2378280088e-02 6.9379165268e-01 1.5476414497e-04 4.9964148424e-01 1.0943173849e-03 6.9368590911e-01 3.0762487201e-04 4.9795929548e-01 5.9107102117e-03 6.3054832159e-04 1.3784411863e-03 6.0207857237e-04 4.7981715536e-04 2.8602409363e-01 1.0000000000e+00
0.600 0.0047 6.9381930431e-01 1.0189305889e-04 4.9974422030e-01 3.4298122185e-03 4.0225045880e-01 1.5639002174e-02 8.8596491228e-01 3.2821556024e-02 6.9394255095e-01 2.1678628050e-04 4.9953141723e-01 1.5063069192e-03 6.9385608037e-01 3.1569983460e-04 4.9837398374e-01 1.5233711756e-03 3.9541589987e-04 5.0471844677e-04 -1.4047099274e-05 2.9040638300e-04 4.0049308538e-01 8.1578947368e-01
0.600 0.0049 6.9377644857e-01 3.3240292994e-04 4.9845607677e-01 3.2687579759e-03 3.9888290564e-01 3.3669498764e-03 8.8802083333e-01 3.6828478187e-03 6.9380851552e-01 2.4110669950e-04 4.9923757785e-01 1.2442197810e-03 6.9366051753e-01 2.7767530442e-04 5.0294339623e-01 3.2025858782e-03 -6.7140294877e-05 9.3667951731e-04 -1.4945970301e-04 4.3788221295e-04 4.0315324068e-01 8.8281250000e-01
0.600 0.0051 6.9385629892e-01 1.3658734363e-04 4.9864714112e-01 1.3430765466e-03 4.0848684311e-01 1.3926177466e-02 8.6458333333e-01 2.6557393300e-02 6.9387537745e-01 2.4416379195e-04 4.9904005063e-01 2.1183615710e-03 6.9364358981e-01 1.2575851525e-04 5.0114809175e-01 2.6847593885e-03 6.9731414790e-04 5.5577488206e-04 2.9950040592e-04 2.8351724891e-04 4.7717684507e-01 8.2031250000e-01
0.600 0.0053 6.8633621931e-01 1.0394580581e-02 5.4876763493e-01 6.9739555174e-02 4.0995552142e-01 7.2334643032e-02 8.5416666667e-01 4.5255591659e-02 6.9831436240e-01 6.1633703431e-03 5.4148798869e-01 6.2033527120e-02 6.5026974678e-01 6.1526283454e-02 5.7421620616e-01 1.0569772557e-01 7.0492881738e-02 9.9699131301e-02 4.6453652322e-02 6.5888186262e-02 4.6047782898e-01 8.2812500000e-01
0.600 0.0055 6.7340691884e-01 2.9419979787e-02 5.5646567930e-01 8.3254235278e-02 3.2992708683e-01 7.1484643262e-02 9.4666666667e-01 4.9888765157e-02 6.8346993637e-01 1.4972593996e-02 5.5274689814e-01 7.5295243007e-02 6.3616357247e-01 8.2088067021e-02 5.8029090746e-01 1.1535685118e-01 7.8867356616e-02 1.0914147213e-01 5.3532091352e-02 7.4958199636e-02 4.1150066257e-01 8.8000000000e-01
0.600 0.0057 6.8141092857e-01 9.6041234114e-03 5.9439503479e-01 6.4153462822e-02 3.5199289521e-01 4.4962821615e-02 8.8387345679e-01 1.1482890559e-02 6.9924622815e-01 7.0694554234e-03 5.8228055534e-01 5.9530511763e-02 6.1322593689e-01 5.7847387244e-02 6.3833744215e-01 9.9029194808e-02 1.2541622600e-01 8.7014902190e-02 7.6242116570e-02 5.3868715533e-02 4.5938873291e-01 8.3593750000e-01
0.600 0.0059 6.7321548859e-01 2.9562427554e-02 5.5491867438e-01 8.2882915809e-02 3.8521257043e-01 6.2439176406e-02 8.5416666667e-01 2.5779934731e-02 6.8410388887e-01 1.3668501849e-02 5.5172142055e-01 7.0874712784e-02 6.3973426819e-01 7.6123961371e-02 5.8123890108e-01 1.0820185463e-01 7.8358439378e-02 1.0979928457e-01 5.2016393711e-02 7.2291534523e-02 4.4100779295e-01 8.3593750000e-01
